key_0,open,high,low,close,volume,macd,macdsignal,macdhist,rsi,mom,slowk,slowd
2004-07-29,80.87,81.11,80.47,80.89,52200500,-0.561207284329754,-0.5124078604900223,-0.04879942383973168,46.419128550023245,-0.1700000000000017,72.00616021094737,46.69005608675254
2004-07-30,80.71,81.13,80.55,81.09,41581700,-0.4905987931494309,-0.508046047021904,0.017447253872473145,48.17210723241049,0.10000000000000853,91.1874972883857,70.1184335084459
2004-08-02,80.61,81.47,80.51,81.25,38263100,-0.4169243480007623,-0.4898217072176757,0.07289735921691343,49.59290797729176,0.5999999999999943,91.9500178138374,85.0478917710568
2004-08-03,81.15,81.25,80.59,80.63,40948800,-0.4039096192033469,-0.47263928961480994,0.06872967041146305,44.50189168208086,-1.0400000000000063,81.91759812624524,88.35170440948941
2004-08-04,80.39,81.02,80.21,80.62,40763200,-0.38990765653639414,-0.45609296299912677,0.06618530646273263,44.42268119684608,0.46000000000000796,60.10764459040348,77.99175351016201
2004-08-05,80.68,80.75,79.21,79.3,50772000,-0.4797932110675731,-0.46083301261281606,-0.01896019845475705,35.452360449307065,-1.0799999999999983,31.7142243599372,57.91315569219527
2004-08-06,78.74,78.98,78.0,78.17,74729000,-0.6348910875684481,-0.49564462760394246,-0.1392464599645057,29.88828083401008,-1.539999999999992,13.80703962377509,35.209636191371885
2004-08-09,78.29,78.63,78.18,78.28,37476300,-0.7403963630313086,-0.5445949746894156,-0.19580138834189298,31.023161993669028,-1.2800000000000011,5.832273649008883,17.117845877573686
2004-08-10,78.5,79.31,78.47,79.29,55870600,-0.7340498254249326,-0.582485944836519,-0.15156388058841352,40.54010143806841,-1.009999999999991,18.743250616716832,12.794187963166896
2004-08-11,78.77,79.25,78.35,79.13,52933200,-0.733475759489167,-0.6126839077670486,-0.12079185172211837,39.607796471038675,-1.4200000000000017,30.80717516479116,18.460899810172254
2004-08-12,78.77,78.97,78.01,78.26,50015900,-0.7940690040182545,-0.6489609270172898,-0.14510807700096473,34.907017187667854,-2.6299999999999955,34.55115637442133,28.03386071864307
2004-08-13,78.35,78.53,77.98,78.42,41634700,-0.8197295915664711,-0.6831146599271261,-0.13661493163934502,36.40193896004976,-2.6700000000000017,31.340314700700475,32.23288207997095
2004-08-16,78.38,79.48,78.35,79.23,45731900,-0.7658770081177408,-0.699667129565249,-0.06620987855249183,43.4788683467121,-2.019999999999996,45.421122781508615,37.1041979522101
2004-08-17,79.56,79.95,79.4,79.67,40701600,-0.6798571548958847,-0.6957051346313762,0.015847979735491458,46.93329107592217,-0.9599999999999937,67.4009473769025,48.054128286370485
2004-08-18,79.39,80.6,79.37,80.49,43165400,-0.5393019177004561,-0.6644244912451922,0.1251225735447361,52.73136269468065,-0.13000000000000966,88.30722069378253,67.04309695073117
2004-08-19,80.33,80.49,79.87,80.26,39881600,-0.44138198066471546,-0.6198159891290969,0.1784340084643814,51.046644420115406,0.960000000000008,89.53707650379113,81.74841485815867
2004-08-20,80.19,80.93,80.11,80.82,44870900,-0.31496172252371935,-0.5588451358080213,0.24388341328430196,54.830611727281834,2.6499999999999915,92.8536205298144,90.23263924246264
2004-08-23,80.87,81.04,80.51,80.62,33745100,-0.22827962030471838,-0.4927320327073607,0.26445241240264233,53.24757356947383,2.3400000000000034,85.86987809102784,89.42019170821106
2004-08-24,80.94,81.01,80.36,80.73,30453100,-0.14898988642596578,-0.4239836034510817,0.27499371702511594,54.033633823499486,1.4399999999999977,84.00795308607576,87.57715056897261
2004-08-25,80.71,81.4,80.4,81.28,38551400,-0.04129576573546956,-0.3474460359079593,0.30615027017248975,57.84962862999101,2.1500000000000057,82.81476263159946,84.23086460290097
2004-08-26,81.17,81.43,81.09,81.28,26629500,0.043550576865172275,-0.269246713353333,0.3127972902185053,57.849628629991,3.019999999999996,87.4101173766547,84.74427769810991
2004-08-27,81.35,81.66,81.24,81.53,24902900,0.12947234868202884,-0.18950290094626063,0.3189752496282895,59.61694172018416,3.1099999999999994,90.26440879382052,86.82976293402483
2004-08-30,81.36,81.45,80.8,80.86,26726500,0.14186721436551863,-0.12322887788390477,0.26509609224942343,53.181317751064725,1.6299999999999955,72.36596736596746,83.34683117881416
2004-08-31,80.95,81.32,80.55,81.28,44125300,0.1834658445806241,-0.06188993339099899,0.24535577797162308,56.36148596074544,1.6099999999999994,66.10093610093638,76.24377075357472
2004-09-01,81.17,81.67,80.82,81.44,52778300,0.2267301178878256,-0.004165923135234062,0.23089604102305966,57.544580415767946,0.9500000000000028,62.589031339031415,67.01864493531168
2004-09-02,81.38,82.45,81.38,82.36,42736600,0.33143312269673686,0.06295388603116013,0.2684792366655767,63.64748350173679,2.0999999999999943,81.52290448343079,70.07095730779946
2004-09-03,82.18,82.54,81.94,82.02,30480500,0.38256586865590236,0.12687628255610858,0.25568958609979375,60.203201546598315,1.2000000000000028,82.86559678089678,75.65917753445292
2004-09-07,82.33,82.76,82.17,82.56,37338800,0.46134433493551796,0.19376989303199044,0.2675744419035275,63.57467980544468,1.9399999999999977,86.69424362424957,83.69424829619231
2004-09-08,82.39,82.71,82.16,82.36,32963100,0.5018534542721369,0.2553866052800197,0.24646684899211718,61.496683171532226,1.6299999999999955,81.40033875899366,83.65339305471326
2004-09-09,82.35,82.58,81.96,82.29,34314800,0.5222881950142408,0.30876692322686394,0.2135212717873769,60.74825999325678,1.0100000000000051,78.75789950960686,82.28416063094996
2004-09-10,82.32,82.86,81.99,82.71,27900600,0.5658505908091911,0.36018365674332936,0.20566693406586173,63.60989829088274,1.4299999999999926,76.3397081527964,78.83264880713223
2004-09-13,82.89,83.21,82.67,82.98,44398100,0.615070694741874,0.4111610643430383,0.20390963039883575,65.3583496572724,1.4500000000000028,77.07922705314037,77.39227823851446
2004-09-14,82.89,83.17,82.81,83.15,28048900,0.6601853551479167,0.46096592250401397,0.19921943264390268,66.4513375177154,2.2900000000000063,86.83188405797152,80.08360642130269
2004-09-15,82.89,82.93,82.43,82.52,38295000,0.6377517089686222,0.49632307979693563,0.14142862917168658,59.0196155719181,1.2399999999999949,73.86666666666743,79.2592592592597
2004-09-16,82.56,82.94,82.52,82.77,23911700,0.6328506846518849,0.5236286007679255,0.10922208388395938,60.88887745105052,1.3299999999999983,67.97814207650327,76.22556426704733
2004-09-17,82.97,83.28,82.78,83.12,33683000,0.6497191050914495,0.5488467016326303,0.1008724034588192,63.405524801378434,0.7600000000000051,63.30363227258149,68.38281367191732
2004-09-20,82.77,83.0,82.48,82.62,37149400,0.6156448577994666,0.5622063328659975,0.05343852493346912,57.69415186585463,0.6000000000000085,55.82127933140492,62.36768456016315
2004-09-21,82.83,83.36,82.67,82.98,40920800,0.6106505631086065,0.5718951789145194,0.038755384194087195,60.456067768747346,0.4200000000000017,54.22306557031437,57.78265905810017
2004-09-22,82.64,82.66,81.89,81.95,49042100,0.5176134312213634,0.5610388293758881,-0.04342539815452473,50.33163908328824,-0.4099999999999966,28.52478625858964,46.189710386769555
2004-09-23,81.98,82.06,81.5,81.5,44068700,0.4029249269652979,0.52941604889377,-0.12649112192847212,46.65548810524558,-0.7900000000000063,21.073805866432817,34.607219231778856
2004-09-24,81.67,82.08,81.64,81.88,34981100,0.3387909144915682,0.49129102201332964,-0.15250010752176146,49.97801821697717,-0.8299999999999983,8.170580059981068,19.256390728334424
2004-09-27,81.62,81.69,81.23,81.36,39355100,0.24320112221738555,0.4416730420541408,-0.19847191983675527,45.77632327572553,-1.6200000000000045,8.84446463728605,12.696283521233227
2004-09-28,81.48,81.92,81.11,81.75,41662900,0.1966484231738832,0.3926681182780893,-0.19601969510420608,49.22417382135171,-1.4000000000000057,22.60790549750114,13.207650064922667
2004-09-29,81.7,82.17,81.54,82.16,33325700,0.19064105585290747,0.3522627057930529,-0.16162164994014544,52.63398442063052,-0.35999999999999943,48.81673757973545,26.75636923817413
2004-09-30,81.95,82.26,81.73,82.1,43536700,0.17897555660310616,0.31760527595506355,-0.1386297193519574,52.082771459456325,-0.6700000000000017,75.47796095865611,48.96753467863082
2004-10-01,82.47,83.49,82.43,83.49,62824300,0.2786795038392711,0.3098201215319051,-0.031140617692633987,62.00896125172739,0.36999999999999034,95.04785343177434,73.11418399005522
2004-10-04,83.82,84.07,83.6,83.63,33082400,0.3647873883822541,0.3208135749019749,0.043973813480279234,62.8438328940371,1.009999999999991,90.40736388562459,86.97772609201827
2004-10-05,83.64,83.86,83.41,83.67,36910600,0.4312845926437632,0.34290777845033255,0.08837681419343063,63.09338394746026,0.6899999999999977,89.77495281843129,91.74339004527667
2004-10-06,83.58,84.25,83.51,84.25,42297800,0.5247364239866101,0.37927350755758804,0.1454629164290221,66.59663604874979,2.299999999999997,89.77495281843129,89.98575650749565
2004-10-07,84.02,84.04,83.28,83.34,39388800,0.5193811759049538,0.40729504122706117,0.11208613467789263,57.39181762795739,1.8400000000000034,78.06324110671956,85.87104891452731
2004-10-08,83.12,83.58,82.53,82.65,51872600,0.4542238598762509,0.41668080495689913,0.03754305491935178,51.571278498634534,0.7700000000000102,52.32558139534904,73.38792510683322
2004-10-11,82.85,83.03,82.75,82.99,20229100,0.42512084749048995,0.4183688134636173,0.006752034026872633,54.04451202786175,1.6299999999999955,27.906976744186135,52.76526641541816
2004-10-12,82.42,82.89,82.23,82.67,41754700,0.371947594510317,0.40908456967295725,-0.03713697516264025,51.384695656589805,0.9200000000000017,18.501036150126705,32.91119809655388
2004-10-13,83.01,83.06,81.78,81.94,54212600,0.26781530121233743,0.3808307159808333,-0.11301541476849586,45.841998357481366,-0.21999999999999886,18.535336760677428,21.64778321833001
2004-10-14,82.04,82.22,81.23,81.28,64082200,0.13052857226135473,0.3307702872369376,-0.20024171497558285,41.48502878258956,-0.8199999999999932,10.329827936662989,15.788733615822293
2004-10-15,81.56,82.09,81.23,81.73,63482200,0.0573776755361024,0.27609176489677056,-0.21871408936066816,45.30222026103459,-1.759999999999991,12.176569987917327,13.680578228419167
2004-10-18,81.46,82.2,81.32,82.04,43535100,0.024141187497377814,0.22570164941689203,-0.2015604619195142,47.8271836999494,-1.5899999999999892,24.570786342673472,15.692394755751181
2004-10-19,82.29,82.45,81.24,81.35,55851900,-0.0572166442993165,0.16911799067365033,-0.22633463497296682,43.0622763563101,-2.3200000000000074,26.047358834244083,20.931571721611547
2004-10-20,81.09,81.41,80.62,81.19,57118500,-0.1330700265411764,0.10868038723068499,-0.24175041377186138,42.01693156323838,-3.0600000000000023,27.322404371584582,25.98018318283397
2004-10-21,81.39,81.78,80.96,81.72,53218300,-0.14870364480427156,0.05720358082369368,-0.20590722562796523,46.637929936436066,-1.6200000000000045,32.60473588342415,28.658166363084195
2004-10-22,81.68,81.73,80.7,80.8,48752400,-0.23264789108100103,-0.000766713557245273,-0.23188117752375575,40.59068398980566,-1.8500000000000085,33.69763205828758,31.208257437765365
2004-10-25,80.62,80.9,80.33,80.7,43990900,-0.30374212516014154,-0.061361795877824525,-0.242380329282317,39.983808798073724,-2.289999999999992,29.132728459978654,31.811698800563388
2004-10-26,80.9,81.98,80.72,81.94,54337400,-0.2570639082687478,-0.10050221835600918,-0.1565616899127386,49.97210883798331,-0.730000000000004,41.621551112735695,34.81730387700057
2004-10-27,81.82,83.08,81.63,82.92,73896000,-0.13938651431374183,-0.10827907754755571,-0.031107436766186117,56.17925509974867,0.980000000000004,69.7368019820851,46.83036051826641
2004-10-28,82.85,83.42,82.64,83.17,54413300,-0.02565765563885236,-0.09175479316581504,0.06609713752696268,57.62370145882066,1.8900000000000006,94.55565362361483,68.63800223947847
2004-10-29,83.1,83.48,82.94,83.16,48820200,0.06294082515358923,-0.06081566950193419,0.12375649465552342,57.541995964903606,1.4299999999999926,91.97749104545228,85.423315550384
2004-11-01,83.42,83.63,83.16,83.39,36720900,0.14998589329407253,-0.018655356942732848,0.16864125023680537,58.98255554823123,1.3499999999999943,91.16774409137547,92.56696292014745
2004-11-02,83.5,84.16,83.17,83.41,56210000,0.21806979689935702,0.02868967382568513,0.18938012307367189,59.11246758640033,2.0600000000000023,83.98319279538474,89.04280931073743
2004-11-03,84.5,84.74,83.92,84.47,76960200,0.3534851652864006,0.09364877211782824,0.2598363931685724,65.37232796041714,3.280000000000001,83.08372189591397,86.07821959422466
2004-11-04,84.32,85.71,84.25,85.62,55350300,0.5472893978940618,0.18437689727307496,0.3629125006209869,70.62651860012735,3.9000000000000057,84.74983029841009,83.93891499656952
2004-11-05,85.99,86.42,85.57,86.16,63287200,0.7359703277388832,0.2946955833662366,0.4412747443726466,72.71972421050855,5.359999999999999,91.97276651574475,86.60210623668952
2004-11-08,85.93,86.12,85.74,86.03,33863800,0.8650397704635964,0.4087644207857085,0.45627534967788785,71.40057938303765,5.329999999999998,92.25848080145899,89.66035920520453
2004-11-09,86.01,86.32,85.77,85.86,44658100,0.9427432965816678,0.5155601959449003,0.42718310063676745,69.62198502767374,3.9200000000000017,85.87484662576689,90.0353646476568
2004-11-10,85.99,86.35,85.77,85.93,45265400,0.9984626598185287,0.612140688719626,0.38632197109890265,69.95387750536553,3.010000000000005,81.00645161290338,86.37992634670968
2004-11-11,86.08,86.77,86.02,86.58,37863200,1.0825907915873785,0.7062307092931766,0.3763600822942019,72.91322102854039,3.4099999999999966,79.72867383512568,82.20332402459859
2004-11-12,86.66,87.42,86.45,87.26,55583700,1.1904109427841973,0.8030667559913807,0.3873441867928167,75.6186993434524,4.1000000000000085,84.02073732718928,81.58528759173937
2004-11-15,87.31,87.51,87.11,87.48,35297900,1.278869341097547,0.898227273012614,0.38064206808493295,76.43864561685488,4.090000000000003,90.97290640394112,84.90743918875195
2004-11-16,87.21,87.24,86.74,86.85,40028700,1.2833439341795412,0.9752506052459994,0.3080933289335418,69.25593940945977,3.4399999999999977,83.60700602079913,86.20021658397644
2004-11-17,87.21,87.78,86.99,87.37,54494000,1.3137061488827726,1.0429417139733541,0.2707644349094185,71.62591796896709,2.9000000000000057,79.01645768025081,84.53212336833029
2004-11-18,87.33,87.53,87.11,87.49,31854300,1.332095848164414,1.100772540811566,0.231323307352848,72.15928499142508,1.8699999999999903,72.32299989786365,78.31548786630447
2004-11-19,87.46,87.47,86.31,86.51,54276500,1.2531465145740839,1.1312473355640695,0.12189917901001435,61.92212066565469,0.3500000000000085,56.16849211774032,69.16931656528486
2004-11-22,86.33,87.03,86.23,86.93,37560200,1.210515025127819,1.1471008734768193,0.06341415165099962,64.26216249779705,0.9000000000000057,45.65407374041871,58.04852191867417
2004-11-23,86.89,87.13,86.48,87.06,41968800,1.1736896128821428,1.152418621357884,0.02127099152425882,64.97954600034839,1.2000000000000028,37.4383731987421,46.420313018966986
2004-11-24,87.14,87.38,86.98,87.27,29724800,1.1482145507194872,1.1515778072302045,-0.0033632565107173384,66.16122199327685,1.3399999999999892,59.5698924731183,47.554113137426306
2004-11-26,87.32,87.66,87.16,87.2,15487700,1.1095863447434056,1.1431795147328447,-0.033593169989439176,65.36942340437945,0.6200000000000045,67.1268516429807,54.71170577161363
2004-11-29,87.52,87.69,86.56,86.8,61460800,1.0347683902636362,1.121497289839003,-0.08672889957536678,60.88536987143607,-0.46000000000000796,62.2910879075262,62.995944007875
2004-11-30,86.94,87.12,86.68,86.86,53685200,0.9691444271781933,1.091026717306841,-0.12188229012864782,61.31404218109019,-0.6200000000000045,46.09274080008826,58.50356011686498
2004-12-01,87.06,88.05,87.01,87.85,49898300,0.9856596193228881,1.0699532977100505,-0.0842936783871624,67.61976439749037,1.0,52.341078592050046,53.5749690998881
2004-12-02,87.75,88.32,87.69,87.92,60163500,0.9929503297573632,1.054552704119513,-0.06160237436214988,68.01672909527102,0.5499999999999972,65.08495571948903,54.506258370542376
2004-12-03,87.91,88.52,87.74,87.86,49067900,0.9825604267671935,1.0401542486490492,-0.05759382188185569,67.25563482547935,0.37000000000000455,76.72547969767545,64.71717133640477
2004-12-06,87.83,88.15,87.56,87.83,33030500,0.9608297571678577,1.0242893503528108,-0.06345959318495309,66.85282766867498,1.3199999999999932,68.69975262832425,70.1700626818295
2004-12-07,88.04,88.13,86.97,87.01,52047200,0.8674415715026527,0.9929197945827791,-0.12547822308012646,56.83327238722649,0.0799999999999983,43.802391924511944,63.07587475017048
2004-12-08,87.1,87.55,86.95,87.52,43895100,0.8250725762207765,0.9593503509103786,-0.13427777468960211,60.771257404036994,0.45999999999999375,33.79545921512234,48.765867922652774
2004-12-09,87.04,88.02,86.74,87.83,60922800,0.8072043026954248,0.9289211412673878,-0.12171683857196303,62.981884263917884,0.5600000000000023,33.37411090051568,36.99065401338325
2004-12-10,87.62,88.09,87.57,87.92,47828600,0.7911855208428449,0.9013740171824792,-0.11018849633963435,63.62280708685897,0.7199999999999989,60.4098769342225,42.52648234995343
2004-12-13,88.24,88.71,87.94,88.69,38541000,0.8310433353931757,0.8873078808246185,-0.05626454543144288,68.62746045184198,1.8900000000000006,81.30288996406522,58.36229259960106
2004-12-14,88.55,89.12,88.55,89.0,41500700,0.8775297332842626,0.8853522513165474,-0.007822518032284731,70.39345055714138,2.1400000000000006,92.54356600976428,78.08544430268392
2004-12-15,88.93,89.23,88.64,89.06,46699200,0.9087366862384272,0.8900291383009233,0.018707547937503843,70.73679867072866,1.210000000000008,95.70514850997795,89.85053482793575
2004-12-16,88.94,89.33,88.44,89.01,51641800,0.9188420005331324,0.8957917107473652,0.023050289785767175,70.00818199236967,1.0900000000000034,89.98295192483727,92.74388881485976
2004-12-17,88.43,88.81,88.21,88.42,70761900,0.8692226085927075,0.8904778903164337,-0.02125528172372615,61.905156195776215,0.5600000000000023,69.84108222731813,85.17639422071103
2004-12-20,88.65,89.05,88.22,88.44,47187400,0.8220367874588277,0.8767896697449125,-0.05475288228608477,62.06544238835091,0.6099999999999994,45.62875673487225,68.48426362900913
2004-12-21,88.54,89.19,88.43,89.12,33094200,0.8299449129242191,0.8674207183807738,-0.03747580545655471,67.12951200808894,2.1099999999999994,45.43936279547838,53.636400585889504
2004-12-22,89.11,89.63,89.05,89.34,31500700,0.8442325335831526,0.8627830814212496,-0.018550547838096954,68.59042758482403,1.8200000000000074,60.45439302481614,50.50750418505552
2004-12-23,89.48,89.78,89.32,89.4,25646100,0.8505919795856443,0.8603448610541286,-0.009752881468484298,68.99515422929403,1.5700000000000074,78.87454771089443,61.589434510396245
2004-12-27,89.72,89.84,89.12,89.22,29944100,0.8315221212732382,0.8545803130979505,-0.02305819182471225,66.23768389788752,1.2999999999999972,72.36734606480364,70.56542893350466
2004-12-28,89.31,89.82,89.28,89.71,23422900,0.8461936326093991,0.8529029770002402,-0.006709344390841143,69.77859605322098,1.019999999999996,76.10157174988295,75.78115517519359
2004-12-29,89.63,89.87,89.54,89.84,22650600,0.8584155445381896,0.85400549050783,0.004410054030359545,70.65783522459932,0.8400000000000034,82.95000010677781,77.13963930715471
2004-12-30,89.87,89.99,89.6,89.67,21076900,0.8446473496728544,0.8521338623408349,-0.007486512667980505,67.87681528698909,0.6099999999999994,83.44666535440109,80.83274573702052
2004-12-31,89.79,90.06,89.42,89.48,28648800,0.8090779964344961,0.8435226891595671,-0.034444692725071,64.8067110620213,0.46999999999999886,65.95257551988597,77.44974699368818
2005-01-03,89.99,90.13,88.76,89.05,55748000,0.7376880131687358,0.8223557539614008,-0.08466774079266504,58.37191027738924,0.6299999999999955,40.89471545223409,63.43131877550695
2005-01-04,89.17,89.23,87.68,87.97,69167600,0.58719514293864,0.7753236317568486,-0.18812848881820865,46.013998694909894,-0.46999999999999886,23.76749674866049,43.53826257359342
2005-01-05,87.9,88.28,87.35,87.36,65667300,0.41393497232601817,0.7030458998706826,-0.2891109275446644,40.764540391946504,-1.7600000000000051,11.12144337859064,25.261218526494982
2005-01-06,87.68,88.2,87.54,87.8,47814700,0.30857233184804045,0.6241511862661542,-0.31557885441811373,45.58665434531803,-1.5400000000000063,9.461165761268616,14.78336862950649
2005-01-07,88.07,88.26,87.45,87.68,55847700,0.2129341111675842,0.5419077712464402,-0.328973660078856,44.52215562675207,-1.7199999999999989,9.47242206235044,10.018343734069807
2005-01-10,87.6,88.43,87.6,88.09,56563300,0.16828383443882444,0.467182983884917,-0.2988991494460926,48.91166951641569,-1.1299999999999955,22.473085361498388,13.802224395039056
2005-01-11,87.83,87.9,87.34,87.48,63099700,0.08272269074034,0.3902909252560016,-0.3075682345156616,43.408619211209,-2.2299999999999898,21.358747474010183,17.768084965952912
2005-01-12,87.65,87.97,87.0,87.77,72720500,0.03787880105360841,0.319808500415523,-0.2819296993619146,46.490895229432226,-2.0700000000000074,35.350630890353706,26.394154575287335
2005-01-13,87.83,87.89,86.98,87.07,55537500,-0.053527423641725136,0.24514131560407337,-0.2986687392457985,40.72499641205991,-2.6000000000000085,24.299029031708212,27.002802465357277
2005-01-14,87.33,87.74,87.17,87.53,42032500,-0.08783683132449482,0.17854568621835973,-0.2663825175428546,45.507753210843866,-1.9500000000000028,32.661361626878424,30.770340516313354
2005-01-18,87.39,88.55,87.31,88.44,57391700,-0.0411238392659925,0.13461178112148928,-0.17573562038748178,53.500926876788846,-0.6099999999999994,45.71052053591012,34.22363706483216
2005-01-19,88.41,88.48,87.51,87.51,54378900,-0.07824472766156987,0.09204047936487744,-0.1702852070264473,46.06431094314659,-0.45999999999999375,54.89420894648222,44.42203036975683
2005-01-20,87.27,87.5,86.83,86.98,72049300,-0.14871556925169216,0.04388926964156352,-0.1926048388932557,42.4435231089322,-0.37999999999999545,45.15750752974893,48.58741233738033
2005-01-21,87.2,87.35,86.35,86.45,63160400,-0.24451220503596005,-0.013791025293941203,-0.23072117974201883,39.13110399271202,-1.3499999999999943,15.67478218715111,38.575499554460656
2005-01-24,86.68,86.86,86.14,86.28,58441900,-0.33034133899759865,-0.0771010880346727,-0.25324025096292596,38.10389004765271,-1.4000000000000057,6.358504469573017,22.396931395490924
2005-01-25,86.54,86.96,86.4,86.52,68245000,-0.37467651416413617,-0.13661617326056538,-0.23806034090357078,40.47938030614723,-1.5700000000000074,8.8646331384922,10.299306598405346
2005-01-26,86.85,87.06,86.64,86.78,57195100,-0.38440149169730375,-0.18617323694791305,-0.1982282547493907,43.03020911602152,-0.7000000000000028,23.0357561331445,12.752964580403145
2005-01-27,86.75,87.17,86.6,86.93,55878800,-0.3756743203435491,-0.22407345362704026,-0.15160086671650883,44.50778079023587,-0.8399999999999892,42.86246532235867,24.920951531331696
2005-01-28,86.97,87.02,86.32,86.93,60738900,-0.36455560409382315,-0.25216988372039684,-0.11238572037342631,44.507780790235884,-0.13999999999998636,63.015702951324705,42.9713081356092
2005-01-31,87.31,87.54,87.14,87.47,52532700,-0.30861295627315144,-0.26345849823094775,-0.04515445804220369,49.929733237098766,-0.060000000000002274,78.750193468843,61.54278724750869
2005-02-01,87.54,88.15,87.43,88.03,49841200,-0.21659392500313857,-0.2540855835853859,0.037491658582247345,54.855843253444924,-0.4099999999999966,88.13464905300016,76.63351515772251
2005-02-02,88.14,88.53,88.02,88.29,52468900,-0.12129019480580894,-0.2275265058294705,0.10623631102366157,56.97245300922814,0.7800000000000011,92.28172984199978,86.38885745461421
2005-02-03,88.14,88.21,87.77,88.06,48837100,-0.06358738402663278,-0.19473868146890297,0.1311512974422702,54.53651730924736,1.0799999999999983,87.10530870608032,89.17389586702666
2005-02-04,88.09,89.15,88.08,89.0,50024600,0.05733176839609655,-0.14432459149590307,0.20165635989199962,61.73704199297079,2.549999999999997,86.80353886675236,88.73019247161074
2005-02-07,89.02,89.22,88.8,88.88,45412000,0.14184299301909675,-0.0870910745929031,0.22893406761199986,60.4214220139625,2.5999999999999943,84.09197723307422,86.00027493530222
2005-02-08,88.96,89.31,88.88,88.99,39263500,0.21521397535312303,-0.02663006460369788,0.2418440399568209,61.23687613934216,2.469999999999999,84.25455974859773,85.05002528280801
2005-02-09,89.14,89.19,88.28,88.32,55279400,0.2167984888586716,0.02205564608877602,0.19474284276989556,53.94621183073951,1.539999999999992,65.313550509081,77.88669583025087
2005-02-10,88.58,88.85,88.28,88.64,45858600,0.2410963442962526,0.06586378573027134,0.17523255856598124,56.60367287705513,1.7099999999999937,53.487840073205795,67.68531677696141
2005-02-11,88.61,89.6,88.43,89.4,53133000,0.3180123695616288,0.11629350249654283,0.201718867065086,62.18473653452081,2.469999999999999,55.36374194910806,58.05504417713152
2005-02-14,89.34,89.47,89.19,89.34,32432100,0.3698638153443454,0.16700756506610337,0.20285625027824206,61.51215140639382,1.8700000000000045,70.22665681202324,59.69274627811226
2005-02-15,89.42,89.89,89.34,89.67,43852700,0.4325979815234575,0.2201256483575742,0.21247233316588332,63.82936951293108,1.6400000000000006,83.82897295940832,69.80645724017977
2005-02-16,89.52,89.91,89.33,89.73,55523000,0.4816051147803364,0.2724215416421266,0.2091835731382098,64.25080541811494,1.4399999999999977,85.19849641482124,79.75137539541748
2005-02-17,89.74,89.82,88.99,89.0,58124000,0.45627902129463394,0.30919303757262806,0.14708598372200588,55.74122313686206,0.9399999999999977,71.26865748498204,80.09870895307041
2005-02-18,89.01,89.19,88.76,89.12,47723300,0.4408095290047527,0.335516335859053,0.10529319314569968,56.75515114208905,0.12000000000000455,52.92497218477504,69.797375361526
2005-02-22,88.76,89.18,87.78,87.8,80697600,0.318366940697814,0.3320864568268052,-0.013719516128991194,44.64042940848799,-1.0799999999999983,23.585609491916937,49.25974638722457
2005-02-23,88.04,88.51,87.81,88.42,68292600,0.2682667140676216,0.3193225082749685,-0.051055794207346905,50.03521986929839,-0.5699999999999932,20.763421106348364,32.42466759434667
2005-02-24,88.27,89.07,88.08,89.01,68563600,0.27302275629105566,0.31006255787818593,-0.03703980158713027,54.57202619998104,0.6900000000000119,30.42667771333907,24.925236103868016
2005-02-25,89.03,90.07,88.97,89.89,60899900,0.3438370599556748,0.3168174582936837,0.027019601661991133,60.35428886262022,1.25,60.82693466504461,37.33901116157724
2005-02-28,89.68,89.79,88.86,89.3,69381300,0.34833445388144924,0.3231208574112368,0.02521359647021243,55.27441823034723,-0.10000000000000853,72.93646716328489,54.73002651388941
2005-03-01,89.44,89.96,89.41,89.74,47294400,0.3829881448047132,0.3350943148899321,0.04789382991478114,58.1063211583694,0.3999999999999915,81.30450464376368,71.68930215736428
2005-03-02,89.39,90.26,89.31,89.7,64226500,0.4025830519975244,0.34859206231145057,0.053990989686073854,57.74834516249121,0.030000000000001137,75.36190084850965,76.53429088518595
2005-03-03,90.06,90.24,89.35,89.74,61230800,0.4165382294050204,0.36218129573016455,0.054356933674855834,58.02682071580395,0.009999999999990905,74.18909985038091,76.95183511421796
2005-03-04,90.35,90.93,90.16,90.85,56168500,0.5112719070957468,0.391999418003281,0.1192724890924658,64.93368806069964,1.8499999999999943,77.76811172104321,75.77303747331115
2005-03-07,90.8,91.24,90.61,90.9,43442400,0.5836555929548979,0.43033065299360435,0.15332493996129354,65.21138944268348,1.7800000000000011,80.45860941558158,77.47194032900178
2005-03-08,90.81,91.05,90.39,90.56,44362000,0.6065926050331001,0.46558304340150347,0.1410095616315966,61.63683531742785,2.760000000000005,81.0951749226137,79.77396535307939
2005-03-09,90.29,90.53,89.54,89.55,73263600,0.537080661732162,0.47988256706763516,0.0571980946645268,52.44090373770405,1.1299999999999955,52.57742321645643,71.37706918488378
2005-03-10,89.72,89.94,89.13,89.75,65149000,0.4924535761062714,0.4823967688753624,0.01005680723090896,53.907396565582225,0.7399999999999949,34.91091207205801,56.19450340370926
2005-03-11,89.8,90.11,88.95,89.12,57976500,0.40162091840957714,0.4662415987822054,-0.06462068037262825,48.802535006524586,-0.769999999999996,15.796492541320577,34.42827594327822
2005-03-14,89.28,89.69,89.04,89.68,36336400,0.3705512188647617,0.4471035227987167,-0.07655230393395496,53.057841327505365,0.38000000000000966,23.856457267952013,24.854620627110084
