Date,AAPL,MMM,INTC,JPM,DE,WFC,BK,PM,HD,GE,Portfolio Value
2017-10-20,1561.6,2213.2,404.3,995.1,1291.5,549.2,531.1999999999999,1095.2,1634.3000000000002,238.29999999999998,10513.899999999998
2017-10-23,1561.6999999999998,2215.5,408.29999999999995,993.4000000000001,1295.9,549.0999999999999,525.1,1093.6,1647.4,223.2,10513.199999999999
2017-10-24,1571.0,2346.5,409.5,1009.2,1310.2,554.2,528.8000000000001,1085.6999999999998,1660.3,218.9,10694.3
2017-10-25,1564.05,2379.2,407.8,1010.5,1305.8000000000002,552.65,517.6,1069.7,1661.076,215.25,10683.626
2017-10-26,1574.1,2329.4,413.5,1017.4,1321.3999999999999,556.1999999999999,522.2,1069.3000000000002,1676.5,213.2,10693.2
2017-10-27,1630.5,2347.4,444.0,1017.6999999999999,1332.5,558.6999999999999,521.4,1059.4,1673.4,207.89999999999998,10792.9
2017-10-30,1667.2,2310.2000000000003,443.7,1014.0999999999999,1323.0,558.5,516.5,1047.0,1653.1,204.1,10737.400000000001
2017-10-31,1690.3999999999999,2301.9,454.90000000000003,1006.1,1328.8,561.4,514.5,1046.4,1657.8,201.6,10763.8
2017-11-01,1668.8999999999999,2301.8,467.1,1009.2,1342.7,562.1,516.5,1037.5,1653.8,200.2,10759.8
2017-11-02,1681.1000000000001,2322.2999999999997,471.0,1015.9000000000001,1344.4,564.8,514.0,1028.0,1627.1000000000001,199.4,10768.0
2017-11-03,1725.0,2322.2,463.40000000000003,1014.0999999999999,1350.3,563.5,513.3,1026.6,1643.8999999999999,201.4,10823.699999999999
2017-11-06,1742.5,2303.1,467.0,1007.8,1353.1,561.8,513.5,1021.4,1642.2,201.29999999999998,10813.7
2017-11-07,1748.1,2300.5,467.8,987.5,1357.1000000000001,550.5,510.7,1030.2,1636.6,202.10000000000002,10791.1
2017-11-09,1758.8,2283.8999999999996,463.0,976.3,1312.8,540.0,508.2,1024.6,1632.7,199.89999999999998,10700.2
2017-11-10,1746.6999999999998,2021.4894736842105,455.79999999999995,975.1,1322.3,538.1,509.3,1030.2,1641.1000000000001,204.89999999999998,10444.98947368421
2017-11-13,1739.7,2021.4894736842105,457.5,978.6,1319.1,537.2,510.20000000000005,1035.1000000000001,1653.5,190.2,10442.589473684211
2017-11-14,1713.4,2021.4894736842105,458.6,972.6999999999999,1328.8,540.4,518.5,1027.2,1680.6,179.0,10440.68947368421
2017-11-15,1690.8000000000002,2274.0,454.6,981.9,1322.7,537.5,519.4,1020.5,1654.7,182.60000000000002,10638.700000000003
2017-11-16,1711.0,2021.4894736842105,456.5,984.7,1346.1000000000001,546.0,522.3,1026.6,1675.0,182.5,10472.189473684211
2017-11-17,1701.5,2293.6000000000004,446.3,981.4,1357.7,541.5,524.7,1026.4,1677.4,182.10000000000002,10732.6
2017-11-20,1699.8,2314.9,446.2,990.1,1369.1999999999998,540.5,525.2,1025.4,1704.5,179.8,10795.599999999999
2017-11-21,1731.3999999999999,2340.9,449.4,989.3000000000001,1392.3,545.2,524.2,1033.6,1728.6000000000001,178.29999999999998,10913.199999999999
2017-11-22,1749.6000000000001,2021.4894736842105,446.5,986.4,1452.5,540.6,524.3,1035.4,1720.6,181.5,10658.88947368421
2017-11-24,1749.7,2021.4894736842105,447.5,983.1999999999999,1455.0,540.9000000000001,522.3,1031.8000000000002,1723.3000000000002,181.9,10657.089473684211
2017-11-27,1740.9,2340.0,444.90000000000003,979.3000000000001,1487.7,539.5,521.8,1027.2,1741.6,181.20000000000002,11004.1
2017-11-28,1730.6999999999998,2356.3,447.29999999999995,1013.6,1493.8,555.7,531.3000000000001,1028.8,1765.6999999999998,184.1,11107.300000000001
2017-11-29,1694.8,2021.4894736842105,439.5,1037.3,1484.4,566.8,544.0999999999999,1026.8000000000002,1772.5,184.8,10772.489473684209
2017-11-30,1718.5,2021.4894736842105,448.40000000000003,1045.2,1498.6000000000001,564.7,547.4,1027.5,1798.1999999999998,182.89999999999998,10852.88947368421
2017-12-01,1710.5,2021.4894736842105,446.8,1047.9,1499.4,562.0,544.5,1037.1,1804.1999999999998,178.79999999999998,10852.689473684211
2017-12-04,1698.0,2021.4894736842105,444.90000000000003,1069.5,1509.7,573.9,549.7,1046.1,1849.0,179.5,10941.78947368421
2017-12-05,1696.3999999999999,2382.6,434.4,1057.2,1506.6999999999998,585.5,544.3,1054.6,1828.5,177.60000000000002,11267.800000000001
2017-12-06,1690.1,2021.4894736842105,434.5,1049.3000000000002,1494.5,585.7,540.2,1076.0,1808.0,176.6,10876.38947368421
2017-12-07,1694.52,2021.4894736842105,430.79999999999995,1046.2,1511.1000000000001,593.6,542.2,1067.0,1820.0,177.10000000000002,10904.009473684211
2017-12-08,1693.7,2021.4894736842105,433.5,1059.3000000000002,1515.8000000000002,593.1,546.7,1065.9,1834.1,177.10000000000002,10940.689473684211
2017-12-11,1726.6999999999998,2021.4894736842105,436.59999999999997,1056.2,1513.3000000000002,588.6999999999999,545.4,1060.4,1822.5,176.5,10947.78947368421
2017-12-12,1717.0,2021.4894736842105,433.29999999999995,1068.5,1510.6999999999998,603.3,549.7,1073.0,1818.0,179.1,10974.089473684211
2017-12-13,1722.7,2021.4894736842105,433.40000000000003,1055.1000000000001,1519.5,594.0,543.8000000000001,1082.3999999999999,1830.3,177.60000000000002,10980.28947368421
2017-12-14,1722.2,2021.4894736842105,432.59999999999997,1046.6,1494.4,592.2,540.2,1076.8000000000002,1821.3,176.4,10924.18947368421
2017-12-15,1738.7,2021.4894736842105,445.6,1061.4,1508.7,598.6999999999999,542.0,1096.8000000000002,1825.8000000000002,178.2,11017.389473684212
2017-12-18,1764.1999999999998,2021.4894736842105,462.59999999999997,1069.6,1540.3999999999999,609.2,544.2,1079.7,1847.3,177.60000000000002,11116.28947368421
2017-12-19,1745.3999999999999,2021.4894736842105,470.4,1065.1000000000001,1544.8,603.6,542.0,1081.2,1859.8,175.9,11109.68947368421
2017-12-20,1743.5,2021.4894736842105,475.6,1061.4,1543.7,601.4,539.5,1043.7,1873.1,174.5,11077.88947368421
2017-12-21,1750.1,2021.4894736842105,467.59999999999997,1078.3,1558.6000000000001,616.1,543.6,1047.8,1880.8000000000002,174.7,11139.08947368421
2017-12-22,1750.1,2021.4894736842105,467.0,1074.5,1575.3,615.5,540.0,1046.5,1881.3,175.0,11146.68947368421
2017-12-26,1705.6999999999998,2021.4894736842105,460.79999999999995,1070.2,1587.5,611.3000000000001,538.1,1041.1,1903.6000000000001,174.3,11114.089473684211
2017-12-27,1706.0,2021.4894736842105,461.1,1072.2,1585.8000000000002,609.5,538.4000000000001,1047.1,1901.9,173.79999999999998,11117.28947368421
2017-12-28,1710.8000000000002,2021.4894736842105,462.2,1077.9,1577.0,613.0,541.1999999999999,1048.1,1897.8,173.6,11123.089473684211
2017-12-29,1692.3,2021.4894736842105,461.59999999999997,1069.4,1565.1,606.7,538.6,1056.5,1895.3,174.5,11081.489473684209
2018-01-02,1722.6,2021.4894736842105,468.29999999999995,1079.5,1580.1,610.9000000000001,538.2,1043.9,1880.3,179.8,11125.08947368421
2018-01-03,1722.3,2021.4894736842105,452.59999999999997,1080.6,1587.3,615.6,541.5,1042.6000000000001,1890.1,181.5,11135.589473684211
2018-01-04,1730.3,2021.4894736842105,444.3,1090.4,1596.3999999999999,623.3,546.9,1034.7,1905.1,185.3,11178.18947368421
2018-01-05,1750.0,2021.4894736842105,447.40000000000003,1083.4,1603.1999999999998,627.5,548.3,1043.0,1925.0,185.39999999999998,11234.68947368421
2018-01-08,1743.5,2021.4894736842105,447.40000000000003,1085.0,1611.1000000000001,620.4,550.6,1041.4,1920.3999999999999,182.8,11224.08947368421
2018-01-09,1743.3000000000002,2021.4894736842105,436.2,1090.5,1656.0,622.6,555.6,1048.9,1931.0,185.6,11291.189473684211
2018-01-10,1742.8999999999999,2021.4894736842105,425.0,1102.5,1649.4,631.1999999999999,573.0,1056.3,1918.0,189.29,11309.07947368421
2018-01-11,1752.8,2021.4894736842105,434.09999999999997,1108.4,1674.6000000000001,630.1,578.3,1048.6,1946.8000000000002,190.2,11385.389473684212
2018-01-12,1770.9,2021.4894736842105,432.1,1126.7,1693.0,625.5,584.2,1045.0,1964.1999999999998,187.60000000000002,11450.68947368421
2018-01-16,1761.9,2021.4894736842105,431.4,1122.7,1675.3999999999999,625.0,575.4,1048.7,1963.1,182.10000000000002,11407.189473684211
2018-01-17,1791.0,2021.4894736842105,443.9,1129.8999999999999,1674.3000000000002,638.8000000000001,578.9,1057.9,1998.1999999999998,173.5,11507.889473684212
2018-01-18,1792.6,2021.4894736842105,444.79999999999995,1132.6000000000001,1679.0,639.5,553.5,1050.6999999999998,1983.3000000000002,167.7,11465.189473684211
2018-01-19,1784.6000000000001,2021.4894736842105,448.2,1130.1000000000001,1703.1999999999998,642.2,566.1,1089.2,2013.3000000000002,162.60000000000002,11560.989473684209
2018-01-22,1770.0,2021.4894736842105,457.5,1143.3,1703.8,647.3000000000001,577.2,1088.1,2044.6000000000001,161.70000000000002,11614.989473684212
2018-01-23,1770.3999999999999,2021.4894736842105,460.6,1142.1,1686.6,644.9,577.2,1095.3,2049.0,168.9,11616.489473684209
2018-01-24,1742.2,2021.4894736842105,455.0,1156.7,1696.0,654.8000000000001,577.7,1106.0,2062.2,164.4,11636.489473684209
2018-01-25,1711.1000000000001,2021.4894736842105,453.0,1157.0,1691.3,656.5,568.5,1074.8999999999999,2053.7,161.8,11549.28947368421
2018-01-26,1715.1,2021.4894736842105,500.79999999999995,1163.1999999999998,1714.9,659.3000000000001,577.8,1101.9,2072.2999999999997,161.29999999999998,11688.08947368421
2018-01-29,1679.6000000000001,2021.4894736842105,499.79999999999995,1162.0,1691.8000000000002,658.1999999999999,575.2,1086.1,2049.2,162.8,11586.189473684211
2018-01-30,1669.7,2021.4894736842105,487.9,1151.1,1685.1,652.8,567.0,1079.4,2018.1,159.5,11492.089473684211
2018-01-31,1674.3000000000002,2021.4894736842105,481.4,1156.7,1664.1999999999998,657.8,567.0,1072.3,2009.0,161.70000000000002,11465.889473684212
2018-02-01,1677.8,2021.4894736842105,476.5,1168.7,1678.5,655.1,575.0,1051.7,1999.0,160.2,11463.98947368421
2018-02-02,1603.7,2021.4894736842105,461.5,1142.8,1649.6000000000001,640.6999999999999,563.3,1034.4,1939.7,156.4,11213.589473684211
2018-02-05,1574.9,2021.4894736842105,448.8,1088.0,1570.2,581.5999999999999,543.8000000000001,986.9,1831.1000000000001,149.1,10795.889473684212
2018-02-06,1630.3,2021.4894736842105,449.09999999999997,1121.1,1618.8,572.8,554.9,1003.3,1910.3999999999999,152.7,11034.88947368421
2018-02-07,1595.3999999999999,2021.4894736842105,452.0,1128.7,1614.4,575.4,553.4000000000001,988.8,1912.8999999999999,152.5,10994.989473684209
2018-02-08,1553.1999999999998,2021.4894736842105,427.5,1078.8,1536.6,554.0,532.9,1003.9,1812.2,144.5,10665.089473684211
2018-02-09,1559.7,2021.4894736842105,438.7,1100.4,1549.3000000000002,561.3000000000001,540.8,999.4,1841.2,149.4,10761.689473684211
2018-02-12,1627.1000000000001,2021.4894736842105,448.29999999999995,1117.3999999999999,1592.1000000000001,565.0,546.1,1024.0,1840.6,148.2,10930.289473684212
2018-02-13,1643.4,2021.4894736842105,444.6,1124.3000000000002,1613.0,580.0,548.1,1030.5,1837.2,146.7,10989.289473684212
2018-02-14,1673.7,2021.4894736842105,453.8,1150.3,1632.8,595.5,559.8,1025.4,1846.9,149.0,11108.68947368421
2018-02-15,1729.9,2021.4894736842105,459.20000000000005,1155.1000000000001,1668.1,600.2,561.5999999999999,1036.9,1852.7,148.5,11233.689473684211
2018-02-16,1724.3000000000002,2021.4894736842105,455.6,1146.8000000000002,1694.4,599.5,562.5,1043.1,1869.7,150.5,11267.889473684212
2018-02-20,1718.5,2021.4894736842105,463.2,1147.1,1647.7,599.5,564.2,1028.5,1867.1000000000001,147.4,11204.689473684211
2018-02-21,1710.6999999999998,2021.4894736842105,459.4,1151.9,1620.9,597.3,564.5,1037.2,1830.6,144.9,11138.88947368421
2018-02-22,1726.0,2021.4894736842105,458.0,1149.8,1641.6,588.1,559.0,1029.8,1854.7,146.2,11174.689473684211
2018-02-23,1755.5500000000002,2021.4894736842105,477.29999999999995,1173.1,1662.4,591.7,569.0,1061.1,1883.5,144.9,11340.03947368421
2018-02-26,1789.7,2021.4894736842105,491.1,1187.7,1674.6000000000001,599.7,581.8,1066.8000000000002,1884.6000000000001,146.5,11443.989473684212
2018-02-27,1783.8999999999999,2021.4894736842105,499.09999999999997,1173.6,1635.8000000000002,592.1,579.9,1040.8,1849.8,145.0,11321.489473684209
2018-02-28,1781.2,2021.4894736842105,492.9,1155.0,1608.7,584.0999999999999,570.3,1035.5,1822.7,141.1,11212.989473684212
2018-03-01,1750.0,2313.4,478.40000000000003,1134.3000000000002,1568.1,573.1,555.1,1046.8000000000002,1796.3999999999999,140.2,11355.800000000001
2018-03-02,1762.1000000000001,2303.7,489.79999999999995,1133.1999999999998,1533.1,574.0999999999999,553.6999999999999,1068.1,1784.6000000000001,141.2,11343.6
2018-03-05,1768.1999999999998,2328.1,497.5,1150.6,1575.3999999999999,575.9000000000001,564.0999999999999,1077.0,1817.4,144.2,11498.4
2018-03-06,1766.6999999999998,2336.6,507.1,1151.6,1585.1,570.7,568.6999999999999,1079.8,1816.3999999999999,146.4,11529.099999999999
2018-03-07,1750.3,2355.7,513.2,1147.3,1579.0,566.0,569.0,1068.9,1785.8000000000002,145.1,11480.300000000001
2018-03-08,1769.4,2021.4894736842105,507.40000000000003,1147.3999999999999,1610.6,567.2,556.9,1090.0,1779.4,145.2,11194.98947368421
2018-03-09,1799.8,2021.4894736842105,521.9,1180.4,1679.3000000000002,582.3,572.3,1083.0,1821.6,149.4,11411.48947368421
2018-03-12,1817.2,2021.4894736842105,515.2,1176.6,1640.3,580.2,564.4,1071.4,1797.1000000000001,151.0,11334.88947368421
2018-03-13,1799.7,2021.4894736842105,517.8,1162.5,1613.1999999999998,575.6,559.6,1072.3999999999999,1783.5,144.3,11250.08947368421
2018-03-14,1784.4,2021.4894736842105,518.6,1149.5,1602.1000000000001,566.3000000000001,548.6999999999999,1056.1,1774.1,142.7,11163.989473684212
2018-03-15,1786.5,2021.4894736842105,508.8,1152.3999999999999,1596.0,568.3,548.5,1049.8999999999999,1780.6999999999998,143.6,11156.18947368421
2018-03-16,1780.2,2021.4894736842105,511.70000000000005,1154.4,1638.8,559.0,550.0,1034.6,1789.6000000000001,143.1,11182.889473684212
2018-03-19,1753.0,2021.4894736842105,508.29999999999995,1145.3,1595.3,554.8,543.4000000000001,1017.4,1771.0,140.7,11050.689473684211
2018-03-20,1752.4,2021.4894736842105,515.5,1146.4,1599.9,549.0,544.3,1002.6999999999999,1781.6,136.4,11049.68947368421
2018-03-21,1712.7,2021.4894736842105,515.6,1147.3999999999999,1580.5,547.9,546.1,977.5,1780.2,138.8,10968.189473684211
2018-03-22,1688.45,2021.4894736842105,508.29999999999995,1099.5,1515.8000000000002,525.3,520.2,976.7,1752.8999999999999,133.5,10742.13947368421
2018-03-23,1649.4,2021.4894736842105,493.6,1070.1000000000001,1480.0,509.79999999999995,507.29999999999995,956.3,1718.0,130.7,10536.689473684211
2018-03-26,1727.7,2021.4894736842105,524.8,1103.1,1533.4,522.9,521.4,963.5,1763.8,128.9,10810.989473684209
2018-03-27,1683.4,2021.4894736842105,511.9,1081.7,1521.6,511.0,507.2,967.3000000000001,1746.8000000000002,134.4,10686.789473684212
